# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness, Forced?,       ACET,  Preemptions,   Migrations
# task NAME=base_task PID=12790 COST=10000000 PERIOD=21000000 CPU=0
 12899,    22,   21000000,   10689261,        0,  -10310739,          0,       0,    3098838,            3,            0
 12899,    25,   21000000,   18846174,        0,   -2153826,          0,       0,    3087936,            3,            0
 12899,    26,   21000000,   13550217,        0,   -7449783,          0,       0,    3303826,            3,            0
 12899,    27,   21000000,   13492559,        0,   -7507441,          0,       0,    3162401,            3,            0
 12899,    28,   21000000,   15703086,        0,   -5296914,          0,       0,    3293162,            3,            0
 12899,    29,   21000000,   20748612,        0,    -251388,          0,       0,    3232178,            1,            0
 12899,    30,   21000000,      88323,        0,  -20911677,          0,       0,      32843,            1,            0
 12899,    31,   21000000,   11135081,        0,   -9864919,          0,       0,    3356011,            3,            0
 12899,    32,   21000000,   13174580,        0,   -7825420,          0,       0,    3315738,            3,            0
 12899,    35,   21000000,   12388564,        0,   -8611436,          0,       0,    2878803,            3,            0
 12899,    36,   21000000,   11154150,        0,   -9845850,          0,       0,    3251535,            3,            0
 12899,    37,   21000000,   12593524,        0,   -8406476,          0,       0,    2988448,            3,            0
 12899,    38,   21000000,   12575924,        0,   -8424076,          0,       0,    1909313,            3,            0
 12899,    39,   21000000,   14716135,        0,   -6283865,          0,       0,    2787711,            3,            0
 12899,    40,   21000000,   13399658,        0,   -7600342,          0,       0,    4017836,            3,            0
 12899,    41,   21000000,   11726869,        0,   -9273131,          0,       0,    2972362,            3,            0
 12899,    42,   21000000,   11939580,        0,   -9060420,          0,       0,    2964666,            3,            0
 12899,    45,   21000000,   12962981,        0,   -8037019,          0,       0,    3458126,            3,            0
 12899,    46,   21000000,   11154767,        0,   -9845233,          0,       0,    3357044,            3,            0
 12899,    47,   21000000,   11687655,        0,   -9312345,          0,       0,    2997360,            3,            0
 12899,    48,   21000000,   16035504,        0,   -4964496,          0,       0,    3274872,            3,            0
 12899,    49,   21000000,   12725686,        0,   -8274314,          0,       0,    3904022,            3,            0
 12899,    50,   21000000,   10718248,        0,  -10281752,          0,       0,    3238598,            3,            0
 12899,    51,   21000000,   11246304,        0,   -9753696,          0,       0,    3017306,            3,            0
 12899,    52,   21000000,   10643540,        0,  -10356460,          0,       0,    3200718,            3,            0
 12899,    53,   21000000,   16013909,        0,   -4986091,          0,       0,    3712234,            3,            0
 12899,    54,   21000000,   10902138,        0,  -10097862,          0,       0,    3016864,            3,            0
 12899,    55,   21000000,   11091275,        0,   -9908725,          0,       0,    2951664,            3,            0
 12899,    56,   21000000,   10138549,        0,  -10861451,          0,       0,    3052215,            3,            0
 12899,    57,   21000000,   18615070,        0,   -2384930,          0,       0,    2966172,            3,            0
 12899,    58,   21000000,   10515164,        0,  -10484836,          0,       0,    2823480,            3,            0
 12899,    59,   21000000,   15582263,        0,   -5417737,          0,       0,    3016351,            3,            0
 12899,    60,   21000000,   10349272,        0,  -10650728,          0,       0,    3212628,            3,            0
 12899,    61,   21000000,   13751884,        0,   -7248116,          0,       0,    3928545,            3,            0
 12899,    64,   21000000,   11534013,        0,   -9465987,          0,       0,    2720559,            3,            0
 12899,    65,   21000000,   14318419,        0,   -6681581,          0,       0,    3073757,            3,            0
 12899,    66,   21000000,   11450664,        0,   -9549336,          0,       0,    2797146,            3,            0
 12899,    67,   21000000,   11957165,        0,   -9042835,          0,       0,    3316271,            3,            0
 12899,    68,   21000000,   12113960,        0,   -8886040,          0,       0,    2809771,            3,            0
 12899,    69,   21000000,   10252769,        0,  -10747231,          0,       0,    2681161,            3,            0
 12899,    70,   21000000,   10874205,        0,  -10125795,          0,       0,    2906671,            3,            0
 12899,    71,   21000000,   14275184,        0,   -6724816,          0,       0,    4414777,            3,            0
 12899,    72,   21000000,   13168131,        0,   -7831869,          0,       0,    2986448,            3,            0
 12899,    73,   21000000,   14445484,        0,   -6554516,          0,       0,    2890408,            2,            0
 12899,    74,   21000000,   11572583,        0,   -9427417,          0,       0,    2798628,            3,            0
 12899,    75,   21000000,   11946628,        0,   -9053372,          0,       0,    2852610,            3,            0
 12899,    76,   21000000,   11897966,        0,   -9102034,          0,       0,    4370757,            3,            0
 12899,    77,   21000000,   12096345,        0,   -8903655,          0,       0,    2780218,            3,            0
 12899,    78,   21000000,   11042542,        0,   -9957458,          0,       0,    3484681,            3,            0
 12899,    79,   21000000,   15066802,        0,   -5933198,          0,       0,    3208432,            3,            0
 12899,    80,   21000000,   12054371,        0,   -8945629,          0,       0,    3051812,            3,            0
 12899,    81,   21000000,    9300702,        0,  -11699298,          0,       0,    2660511,            3,            0
 12899,    84,   21000000,   13287484,        0,   -7712516,          0,       0,    2678949,            3,            0
 12899,    85,   21000000,   10939680,        0,  -10060320,          0,       0,    2952055,            3,            0
 12899,    86,   21000000,    9183585,        0,  -11816415,          0,       0,    2838106,            3,            0
 12899,    87,   21000000,   13807422,        0,   -7192578,          0,       0,    2526500,            3,            0
 12899,    88,   21000000,   10437864,        0,  -10562136,          0,       0,    1902686,            3,            0
 12899,    89,   21000000,   13978772,        0,   -7021228,          0,       0,    2481532,            3,            0
 12899,    90,   21000000,   10517998,        0,  -10482002,          0,       0,    2758718,            3,            0
 12899,    91,   21000000,   10634560,        0,  -10365440,          0,       0,    2203806,            3,            0
 12899,    92,   21000000,   13976846,        0,   -7023154,          0,       0,    2552024,            3,            0
 12899,    93,   21000000,   11503437,        0,   -9496563,          0,       0,    2311419,            3,            0
 12899,    94,   21000000,    8645976,        0,  -12354024,          0,       0,    2445718,            3,            0
 12899,    95,   21000000,    8300670,        0,  -12699330,          0,       0,    2264540,            3,            0
 12899,    96,   21000000,   11468277,        0,   -9531723,          0,       0,    3679127,            3,            0
 12899,    97,   21000000,   10324189,        0,  -10675811,          0,       0,    2023739,            3,            0
 12899,    98,   21000000,    8048188,        0,  -12951812,          0,       0,    1971486,            3,            0
 12899,    99,   21000000,   13489226,        0,   -7510774,          0,       0,    2057221,            3,            0
 12899,   100,   21000000,   12272406,        0,   -8727594,          0,       0,    2151864,            3,            0
 12899,   104,   21000000,   11958516,        0,   -9041484,          0,       0,    2232951,            3,            0
 12899,   105,   21000000,    9010860,        0,  -11989140,          0,       0,    2143699,            3,            0
 12899,   106,   21000000,    7386350,        0,  -13613650,          0,       0,    1961220,            3,            0
 12899,   107,   21000000,    9408821,        0,  -11591179,          0,       0,    2644746,            3,            0
 12899,   108,   21000000,   10229203,        0,  -10770797,          0,       0,    1997147,            3,            0
 12899,   109,   21000000,    7848709,        0,  -13151291,          0,       0,    2331876,            3,            0
 12899,   110,   21000000,    9294272,        0,  -11705728,          0,       0,    3425574,            3,            0
 12899,   111,   21000000,    9734759,        0,  -11265241,          0,       0,    3167900,            3,            0
 12899,   112,   21000000,    9443493,        0,  -11556507,          0,       0,    2566759,            2,            0
 12899,   113,   21000000,    8368943,        0,  -12631057,          0,       0,    1666473,            3,            0
 12899,   114,   21000000,   12232316,        0,   -8767684,          0,       0,    3231994,            3,            0
 12899,   115,   21000000,    9487575,        0,  -11512425,          0,       0,    2267877,            3,            0
 12899,   116,   21000000,    8633173,        0,  -12366827,          0,       0,    2343859,            3,            0
 12899,   117,   21000000,    9129907,        0,  -11870093,          0,       0,    2342939,            3,            0
 12899,   118,   21000000,   13636935,        0,   -7363065,          0,       0,    3064126,            3,            0
 12899,   119,   21000000,   12148851,        0,   -8851149,          0,       0,    2752755,            3,            0
 12899,   120,   21000000,   13268494,        0,   -7731506,          0,       0,    2109226,            3,            0
 12899,   123,   21000000,   15518373,        0,   -5481627,          0,       0,    2490046,            3,            0
 12899,   124,   21000000,    8486869,        0,  -12513131,          0,       0,    2096813,            3,            0
 12899,   125,   21000000,    9466161,        0,  -11533839,          0,       0,    2326879,            3,            0
 12899,   126,   21000000,    9148918,        0,  -11851082,          0,       0,    2309440,            3,            0
 12899,   127,   21000000,   13470873,        0,   -7529127,          0,       0,    2381649,            3,            0
 12899,   128,   21000000,    8872155,        0,  -12127845,          0,       0,    2425033,            3,            0
 12899,   129,   21000000,    8150801,        0,  -12849199,          0,       0,    2064405,            3,            0
 12899,   130,   21000000,   11115816,        0,   -9884184,          0,       0,    2479424,            3,            0
 12899,   133,   21000000,    8489073,        0,  -12510927,          0,       0,    1963053,            3,            0
 12899,   134,   21000000,   11585923,        0,   -9414077,          0,       0,    2312342,            3,            0
 12899,   135,   21000000,    8638746,        0,  -12361254,          0,       0,    2413388,            3,            0
 12899,   136,   21000000,    9228032,        0,  -11771968,          0,       0,    2511601,            3,            0
 12899,   137,   21000000,   10783229,        0,  -10216771,          0,       0,    3198552,            3,            0
 12899,   138,   21000000,    9041574,        0,  -11958426,          0,       0,    1716724,            3,            0
 12899,   139,   21000000,   11670591,        0,   -9329409,          0,       0,    2415519,            3,            0
 12899,   140,   21000000,   10591856,        0,  -10408144,          0,       0,    2690484,            3,            0
 12899,   141,   21000000,   11973876,        0,   -9026124,          0,       0,    3292263,            3,            0
 12899,   142,   21000000,   10515269,        0,  -10484731,          0,       0,    2521502,            3,            0
 12899,   143,   21000000,   10405444,        0,  -10594556,          0,       0,    2594825,            3,            0
 12899,   144,   21000000,    8700314,        0,  -12299686,          0,       0,    2522831,            3,            0
 12899,   145,   21000000,    9617399,        0,  -11382601,          0,       0,    2340982,            3,            0
 12899,   146,   21000000,    9252583,        0,  -11747417,          0,       0,    3043506,            3,            0
 12899,   147,   21000000,    7776493,        0,  -13223507,          0,       0,    2017553,            3,            0
 12899,   148,   21000000,   10519825,        0,  -10480175,          0,       0,    2256340,            3,            0
 12899,   149,   21000000,    8544506,        0,  -12455494,          0,       0,    2275348,            3,            0
 12899,   152,   21000000,   11145393,        0,   -9854607,          0,       0,    2013672,            3,            0
 12899,   153,   21000000,    8037233,        0,  -12962767,          0,       0,    2356423,            3,            0
 12899,   154,   21000000,   11364691,        0,   -9635309,          0,       0,    1971453,            3,            0
 12899,   155,   21000000,    8367888,        0,  -12632112,          0,       0,    2286652,            3,            0
 12899,   156,   21000000,    7080079,        0,  -13919921,          0,       0,    1957060,            3,            0
 12899,   157,   21000000,    9707307,        0,  -11292693,          0,       0,    2312666,            3,            0
 12899,   158,   21000000,   13253214,        0,   -7746786,          0,       0,    2619459,            3,            0
 12899,   159,   21000000,    9595988,        0,  -11404012,          0,       0,    2573243,            3,            0
 12899,   162,   21000000,    9170018,        0,  -11829982,          0,       0,    2293644,            3,            0
 12899,   163,   21000000,    7657133,        0,  -13342867,          0,       0,    1815358,            3,            0
 12899,   164,   21000000,   11581997,        0,   -9418003,          0,       0,    3399833,            3,            0
 12899,   165,   21000000,    8388889,        0,  -12611111,          0,       0,    2237174,            3,            0
 12899,   166,   21000000,    9568336,        0,  -11431664,          0,       0,    2659551,            3,            0
 12899,   167,   21000000,   13670898,        0,   -7329102,          0,       0,    2924688,            3,            0
 12899,   168,   21000000,   15164674,        0,   -5835326,          0,       0,    2682537,            3,            0
 12899,   169,   21000000,    9897541,        0,  -11102459,          0,       0,    2648123,            3,            0
 12899,   172,   21000000,    9425138,        0,  -11574862,          0,       0,    2814635,            3,            0
 12899,   173,   21000000,   15481210,        0,   -5518790,          0,       0,    2848467,            3,            0
 12899,   174,   21000000,    9214187,        0,  -11785813,          0,       0,    2472714,            3,            0
 12899,   175,   21000000,   10871355,        0,  -10128645,          0,       0,    2581382,            3,            0
 12899,   176,   21000000,   10013645,        0,  -10986355,          0,       0,    2882398,            3,            0
 12899,   177,   21000000,   12865315,        0,   -8134685,          0,       0,    2538778,            3,            0
 12899,   178,   21000000,    9517350,        0,  -11482650,          0,       0,    2691467,            3,            0
 12899,   179,   21000000,   14294053,        0,   -6705947,          0,       0,    3605472,            3,            0
 12899,   180,   21000000,    9654337,        0,  -11345663,          0,       0,    2813038,            2,            0
 12899,   181,   21000000,   11780581,        0,   -9219419,          0,       0,    2294572,            3,            0
 12899,   182,   21000000,   10141603,        0,  -10858397,          0,       0,    2518332,            3,            0
 12899,   183,   21000000,    9850017,        0,  -11149983,          0,       0,    3429534,            3,            0
 12899,   184,   21000000,   12522412,        0,   -8477588,          0,       0,    2966672,            3,            0
 12899,   185,   21000000,   11080732,        0,   -9919268,          0,       0,    2595422,            3,            0
 12899,   186,   21000000,   10015898,        0,  -10984102,          0,       0,    2787810,            3,            0
 12899,   187,   21000000,    7004463,        0,  -13995537,          0,       0,    2508349,            3,            0
 12899,   188,   21000000,   10855639,        0,  -10144361,          0,       0,    1772072,            3,            0
 12899,   191,   21000000,   13404898,        0,   -7595102,          0,       0,    2581320,            3,            0
 12899,   192,   21000000,    9988306,        0,  -11011694,          0,       0,    2896906,            3,            0
 12899,   193,   21000000,    9142904,        0,  -11857096,          0,       0,    2524466,            3,            0
 12899,   194,   21000000,   10168037,        0,  -10831963,          0,       0,    2766353,            3,            0
 12899,   195,   21000000,   12136192,        0,   -8863808,          0,       0,    2865644,            3,            0
 12899,   196,   21000000,    9103522,        0,  -11896478,          0,       0,    2684683,            3,            0
 12899,   197,   21000000,    9695896,        0,  -11304104,          0,       0,    2484668,            3,            0
 12899,   198,   21000000,   10275420,        0,  -10724580,          0,       0,    2685277,            3,            0
 12899,   199,   21000000,   12558002,        0,   -8441998,          0,       0,    3036691,            2,            0
 12899,   200,   21000000,   11035295,        0,   -9964705,          0,       0,    2650615,            3,            0
 12899,   201,   21000000,   10987036,        0,  -10012964,          0,       0,    2905267,            3,            0
 12899,   202,   21000000,    8667120,        0,  -12332880,          0,       0,    2587181,            3,            0
 12899,   203,   21000000,    9584165,        0,  -11415835,          0,       0,    2608080,            3,            0
 12899,   204,   21000000,   14535161,        0,   -6464839,          0,       0,    2733772,            3,            0
 12899,   205,   21000000,    9335047,        0,  -11664953,          0,       0,    2474183,            3,            0
 12899,   206,   21000000,    8400195,        0,  -12599805,          0,       0,    2426246,            3,            0
 12899,   207,   21000000,   10662710,        0,  -10337290,          0,       0,    2431814,            3,            0
 12899,   208,   21000000,   11292252,        0,   -9707748,          0,       0,    2427486,            3,            0
 12899,   209,   21000000,   12333651,        0,   -8666349,          0,       0,    2206300,            2,            0
 12899,   210,   21000000,   13771144,        0,   -7228856,          0,       0,    2177794,            3,            0
 12899,   211,   21000000,    8510469,        0,  -12489531,          0,       0,    2372871,            3,            0
 12899,   212,   21000000,   10078309,        0,  -10921691,          0,       0,    3673875,            3,            0
 12899,   213,   21000000,    7207195,        0,  -13792805,          0,       0,    1602495,            3,            0
 12899,   214,   21000000,   13410493,        0,   -7589507,          0,       0,    3476969,            3,            0
 12899,   215,   21000000,   12864653,        0,   -8135347,          0,       0,    2086871,            3,            0
 12899,   216,   21000000,   14011695,        0,   -6988305,          0,       0,    5070538,            3,            0
 12899,   217,   21000000,    8412359,        0,  -12587641,          0,       0,    1619981,            3,            0
 12899,   220,   21000000,    6642676,        0,  -14357324,          0,       0,    1568617,            3,            0
 12899,   221,   21000000,    8011866,        0,  -12988134,          0,       0,    1692663,            3,            0
 12899,   222,   21000000,   10027633,        0,  -10972367,          0,       0,    2388976,            3,            0
 12899,   223,   21000000,    7698907,        0,  -13301093,          0,       0,    1514684,            3,            0
 12899,   224,   21000000,    7893490,        0,  -13106510,          0,       0,    1612470,            3,            0
 12899,   225,   21000000,    8226644,        0,  -12773356,          0,       0,    1714029,            3,            0
 12899,   226,   21000000,    6062833,        0,  -14937167,          0,       0,    1716755,            3,            0
 12899,   227,   21000000,   12353711,        0,   -8646289,          0,       0,    2759107,            3,            0
 12899,   230,   21000000,    9481220,        0,  -11518780,          0,       0,    1939879,            3,            0
 12899,   231,   21000000,   10640634,        0,  -10359366,          0,       0,    3112194,            3,            0
 12899,   232,   21000000,   11744909,        0,   -9255091,          0,       0,    1583504,            3,            0
 12899,   233,   21000000,    8700689,        0,  -12299311,          0,       0,    1590667,            3,            0
 12899,   234,   21000000,    8800635,        0,  -12199365,          0,       0,    1628329,            3,            0
 12899,   235,   21000000,   11091333,        0,   -9908667,          0,       0,    2446012,            3,            0
 12899,   236,   21000000,    7846912,        0,  -13153088,          0,       0,    1689837,            3,            0
 12899,   237,   21000000,   14320325,        0,   -6679675,          0,       0,    1591296,            3,            0
 12899,   240,   21000000,    7049004,        0,  -13950996,          0,       0,    1725180,            3,            0
 12899,   241,   21000000,    7116249,        0,  -13883751,          0,       0,    1665201,            3,            0
 12899,   242,   21000000,    7298430,        0,  -13701570,          0,       0,    1746068,            3,            0
 12899,   243,   21000000,    9986406,        0,  -11013594,          0,       0,    1860481,            3,            0
 12899,   244,   21000000,    7018882,        0,  -13981118,          0,       0,    1854248,            3,            0
 12899,   245,   21000000,    7226183,        0,  -13773817,          0,       0,    1910983,            3,            0
 12899,   246,   21000000,    6828783,        0,  -14171217,          0,       0,    1796165,            3,            0
 12899,   247,   21000000,    9075282,        0,  -11924718,          0,       0,    2004080,            3,            0
 12899,   248,   21000000,    9470843,        0,  -11529157,          0,       0,    1776985,            2,            0
 12899,   249,   21000000,   13795121,        0,   -7204879,          0,       0,    2129355,            3,            0
 12899,   250,   21000000,    8569308,        0,  -12430692,          0,       0,    1954038,            3,            0
 12899,   251,   21000000,   11143832,        0,   -9856168,          0,       0,    1798096,            3,            0
 12899,   252,   21000000,    6548518,        0,  -14451482,          0,       0,    1826436,            3,            0
 12899,   253,   21000000,    8418705,        0,  -12581295,          0,       0,    3387131,            3,            0
 12899,   254,   21000000,    7111469,        0,  -13888531,          0,       0,    2063724,            3,            0
 12899,   255,   21000000,    7781478,        0,  -13218522,          0,       0,    1936500,            3,            0
 12899,   256,   21000000,    8135399,        0,  -12864601,          0,       0,    1808204,            3,            0
 12899,   259,   21000000,   10194568,        0,  -10805432,          0,       0,    2108975,            3,            0
 12899,   260,   21000000,    8874212,        0,  -12125788,          0,       0,    1893381,            3,            0
 12899,   261,   21000000,    8335376,        0,  -12664624,          0,       0,    1954972,            3,            0
 12899,   262,   21000000,   12703603,        0,   -8296397,          0,       0,    2294580,            3,            0
 12899,   263,   21000000,    7503489,        0,  -13496511,          0,       0,    1797970,            3,            0
 12899,   264,   21000000,    8948343,        0,  -12051657,          0,       0,    3264597,            3,            0
 12899,   265,   21000000,    7860978,        0,  -13139022,          0,       0,    2032265,            3,            0
 12899,   266,   21000000,   10690159,        0,  -10309841,          0,       0,    1990420,            3,            0
 12899,   269,   21000000,    9586946,        0,  -11413054,          0,       0,    2200789,            3,            0
 12899,   270,   21000000,    7431808,        0,  -13568192,          0,       0,    1909715,            3,            0
 12899,   271,   21000000,    7970200,        0,  -13029800,          0,       0,    1992422,            3,            0
 12899,   272,   21000000,   10935579,        0,  -10064421,          0,       0,    3116765,            3,            0
 12899,   273,   21000000,    8505210,        0,  -12494790,          0,       0,    2007379,            3,            0
 12899,   274,   21000000,    8805099,        0,  -12194901,          0,       0,    1996367,            3,            0
 12899,   275,   21000000,    8330809,        0,  -12669191,          0,       0,    1854144,            3,            0
 12899,   276,   21000000,    9365788,        0,  -11634212,          0,       0,    2882923,            3,            0
 12899,   279,   21000000,    8827267,        0,  -12172733,          0,       0,    2057558,            3,            0
 12899,   280,   21000000,    9549610,        0,  -11450390,          0,       0,    2026592,            3,            0
 12899,   281,   21000000,   11563111,        0,   -9436889,          0,       0,    2192802,            3,            0
 12899,   282,   21000000,   11478122,        0,   -9521878,          0,       0,    1816978,            3,            0
 12899,   283,   21000000,    9715728,        0,  -11284272,          0,       0,    1959643,            3,            0
 12899,   284,   21000000,    9475377,        0,  -11524623,          0,       0,    1868220,            3,            0
 12899,   285,   21000000,   10090468,        0,  -10909532,          0,       0,    2604845,            3,            0
 12899,   286,   21000000,   16812481,        0,   -4187519,          0,       0,    2098380,            3,            0
 12899,   287,   21000000,   12611032,        0,   -8388968,          0,       0,    3661464,            2,            0
 12899,   288,   21000000,    7574379,        0,  -13425621,          0,       0,    1856351,            3,            0
 12899,   289,   21000000,   10879189,        0,  -10120811,          0,       0,    1886409,            3,            0
 12899,   290,   21000000,    7975727,        0,  -13024273,          0,       0,    2096598,            3,            0
 12899,   291,   21000000,    7178039,        0,  -13821961,          0,       0,    1745981,            3,            0
 12899,   292,   21000000,   10298675,        0,  -10701325,          0,       0,    2293020,            3,            0
 12899,   293,   21000000,    9988370,        0,  -11011630,          0,       0,    1977783,            3,            0
 12899,   294,   21000000,    7684652,        0,  -13315348,          0,       0,    1884256,            3,            0
 12899,   295,   21000000,    8249946,        0,  -12750054,          0,       0,    2418045,            3,            0
 12899,   296,   21000000,    7450076,        0,  -13549924,          0,       0,    2118989,            3,            0
 12899,   298,   21000000,    7253335,        0,  -13746665,          0,       0,    1958696,            3,            0
 12899,   299,   21000000,    8934363,        0,  -12065637,          0,       0,    2113340,            3,            0
 12899,   300,   21000000,    8145714,        0,  -12854286,          0,       0,    1743508,            3,            0
 12899,   301,   21000000,    7674067,        0,  -13325933,          0,       0,    1880053,            3,            0
 12899,   302,   21000000,    6663454,        0,  -14336546,          0,       0,    1778226,            3,            0
 12899,   303,   21000000,    6307212,        0,  -14692788,          0,       0,    1811758,            3,            0
 12899,   304,   21000000,    9593705,        0,  -11406295,          0,       0,    2721824,            3,            0
 12899,   305,   21000000,    6952921,        0,  -14047079,          0,       0,    1647758,            3,            0
 12899,   308,   21000000,   11820518,        0,   -9179482,          0,       0,    1711968,            3,            0
 12899,   309,   21000000,    8640739,        0,  -12359261,          0,       0,    1697417,            3,            0
 12899,   310,   21000000,    7810775,        0,  -13189225,          0,       0,    1951677,            3,            0
 12899,   311,   21000000,    8134850,        0,  -12865150,          0,       0,    2048057,            3,            0
 12899,   312,   21000000,   11622361,        0,   -9377639,          0,       0,    1943629,            3,            0
 12899,   313,   21000000,    7932743,        0,  -13067257,          0,       0,    1655722,            3,            0
 12899,   314,   21000000,    7009160,        0,  -13990840,          0,       0,    1808173,            3,            0
 12899,   315,   21000000,    7692197,        0,  -13307803,          0,       0,    1973826,            3,            0
 12899,   318,   21000000,    6773826,        0,  -14226174,          0,       0,    1857825,            3,            0
 12899,   319,   21000000,    8303154,        0,  -12696846,          0,       0,    1814053,            3,            0
 12899,   320,   21000000,    8339399,        0,  -12660601,          0,       0,    2023747,            3,            0
 12899,   321,   21000000,    6801857,        0,  -14198143,          0,       0,    1813967,            3,            0
 12899,   322,   21000000,    9827240,        0,  -11172760,          0,       0,    2966205,            3,            0
 12899,   323,   21000000,    8762924,        0,  -12237076,          0,       0,    1819325,            3,            0
 12899,   324,   21000000,    8913305,        0,  -12086695,          0,       0,    1904364,            3,            0
 12899,   325,   21000000,    7826509,        0,  -13173491,          0,       0,    1807239,            3,            0
 12899,   328,   21000000,   13369512,        0,   -7630488,          0,       0,    1816352,            3,            0
 12899,   329,   21000000,   12353115,        0,   -8646885,          0,       0,    1836148,            3,            0
 12899,   330,   21000000,   11678886,        0,   -9321114,          0,       0,    5250144,            3,            0
 12899,   331,   21000000,   12264668,        0,   -8735332,          0,       0,    2058747,            3,            0
 12899,   332,   21000000,   11906222,        0,   -9093778,          0,       0,    2260218,            3,            0
 12899,   333,   21000000,   10626873,        0,  -10373127,          0,       0,    2022642,            3,            0
 12899,   334,   21000000,    7517191,        0,  -13482809,          0,       0,    2059917,            3,            0
 12899,   335,   21000000,   10548568,        0,  -10451432,          0,       0,    3158391,            3,            0
 12899,   336,   21000000,    8164272,        0,  -12835728,          0,       0,    2250688,            2,            0
 12899,   337,   21000000,    8199751,        0,  -12800249,          0,       0,    2513326,            3,            0
 12899,   338,   21000000,    8199748,        0,  -12800252,          0,       0,    1907645,            3,            0
 12899,   339,   21000000,   10582757,        0,  -10417243,          0,       0,    2175486,            3,            0
 12899,   340,   21000000,    9837019,        0,  -11162981,          0,       0,    2450830,            3,            0
 12899,   341,   21000000,   13409519,        0,   -7590481,          0,       0,    3385317,            3,            0
 12899,   342,   21000000,    5133630,        0,  -15866370,          0,       0,    2442563,            3,            0
 12899,   343,   21000000,    5518089,        0,  -15481911,          0,       0,    2768081,            3,            0
 12899,   344,   21000000,    4112282,        0,  -16887718,          0,       0,    2304135,            3,            0
 12899,   345,   21000000,    2410590,        0,  -18589410,          0,       0,    2174727,            3,            0
 12899,   346,   21000000,    2415123,        0,  -18584877,          0,       0,    2204761,            3,            0
 12899,   347,   21000000,    6550838,        0,  -14449162,          0,       0,    2165564,            3,            0
 12899,   348,   21000000,    2550511,        0,  -18449489,          0,       0,    2303018,            3,            0
 12899,   349,   21000000,    2332319,        0,  -18667681,          0,       0,    2028359,            3,            0
 12899,   350,   21000000,    3737718,        0,  -17262282,          0,       0,    2485401,            3,            0
 12899,   351,   21000000,    2230373,        0,  -18769627,          0,       0,    2098248,            3,            0
 12899,   352,   21000000,    2290357,        0,  -18709643,          0,       0,    2034591,            3,            0
 12899,   353,   21000000,    4800245,        0,  -16199755,          0,       0,    2157102,            3,            0
 12899,   354,   21000000,    3054384,        0,  -17945616,          0,       0,    2248071,            3,            0
 12899,   355,   21000000,    2197524,        0,  -18802476,          0,       0,    2127030,            3,            0
 12899,   356,   21000000,    2319194,        0,  -18680806,          0,       0,    2237921,            3,            0
 12899,   357,   21000000,    2142679,        0,  -18857321,          0,       0,    2064392,            3,            0
 12899,   358,   21000000,    6990888,        0,  -14009112,          0,       0,    2095517,            3,            0
 12899,   359,   21000000,    2463490,        0,  -18536510,          0,       0,    2009620,            3,            0
 12899,   360,   21000000,    5298828,        0,  -15701172,          0,       0,    2159588,            3,            0
 12899,   361,   21000000,    3628203,        0,  -17371797,          0,       0,    2084327,            3,            0
 12899,   362,   21000000,    4342003,        0,  -16657997,          0,       0,    3928031,            3,            0
 12899,   363,   21000000,    2113552,        0,  -18886448,          0,       0,    1782379,            3,            0
 12899,   364,   21000000,    2393860,        0,  -18606140,          0,       0,    2148392,            3,            0
 12899,   365,   21000000,    2380510,        0,  -18619490,          0,       0,    2047154,            3,            0
 12899,   366,   21000000,    4608020,        0,  -16391980,          0,       0,    3895722,            3,            0
 12899,   367,   21000000,    2147809,        0,  -18852191,          0,       0,    2058258,            3,            0
 12899,   368,   21000000,    2233528,        0,  -18766472,          0,       0,    1983173,            3,            0
 12899,   369,   21000000,    4602662,        0,  -16397338,          0,       0,    2425149,            3,            0
 12899,   370,   21000000,    3865780,        0,  -17134220,          0,       0,    3475724,            3,            0
 12899,   371,   21000000,    2263892,        0,  -18736108,          0,       0,    1943452,            3,            0
 12899,   372,   21000000,    2345719,        0,  -18654281,          0,       0,    1926214,            3,            0
 12899,   373,   21000000,    4360571,        0,  -16639429,          0,       0,    1918549,            3,            0
 12899,   374,   21000000,    3548813,        0,  -17451187,          0,       0,    3345058,            3,            0
 12899,   375,   21000000,    2650055,        0,  -18349945,          0,       0,    1871745,            3,            0
 12899,   376,   21000000,    1982311,        0,  -19017689,          0,       0,    1889718,            3,            0
 12899,   377,   21000000,    2596309,        0,  -18403691,          0,       0,    2213361,            3,            0
 12899,   378,   21000000,    3375122,        0,  -17624878,          0,       0,    3192351,            3,            0
 12899,   379,   21000000,    6685633,        0,  -14314367,          0,       0,    2310809,            3,            0
 12899,   380,   21000000,    4865000,        0,  -16135000,          0,       0,    2172156,            3,            0
 12899,   381,   21000000,    2393243,        0,  -18606757,          0,       0,    2299713,            3,            0
 12899,   382,   21000000,    3248195,        0,  -17751805,          0,       0,    2750342,            3,            0
 12899,   383,   21000000,    3529919,        0,  -17470081,          0,       0,    2644794,            3,            0
 12899,   384,   21000000,    4552506,        0,  -16447494,          0,       0,    2282102,            3,            0
 12899,   385,   21000000,    2421912,        0,  -18578088,          0,       0,    2350117,            3,            0
 12899,   386,   21000000,    2757480,        0,  -18242520,          0,       0,    2300804,            3,            0
 12899,   387,   21000000,    4722977,        0,  -16277023,          0,       0,    2564504,            3,            0
 12899,   388,   21000000,    2780426,        0,  -18219574,          0,       1,          0,            0,            0
